fips,solar_system_count_residential,population,household_count,housing_unit_count,land_area,average_household_size,daily_solar_radiation,average_household_income,housing_unit_median_value,race_white_rate,race_black_africa_rate,age_median,voting_2016_dem_percentage,employ_rate,geoid,county_name,locale,age_18_under,age_25_to_44,age_45_to_64,age_65_plus,ed_bachelor_rate,housing_density,pop_density,race_oth_rate,total_mf_own_hh,total_mf_own_suit,total_mf_rent_hh,total_mf_rent_suit,total_sf_own_hh,total_sf_own_suit,total_sf_rent_hh,total_sf_rent_suit,suit_mf_own_rate,suit_mf_rent_rate,suit_rate,suit_sf_own_rate,suit_sf_rent_rate,total_hh,high_sf_own_rate,low_sf_own_rate,mid_sf_own_rate,mod_sf_own_rate,rent_pct,sf_pct,sf_rent_pct,solar_per_capita,very_low_sf_own_rate,urban,city,rural,suburban
13215010602,4.0,5388,1747,1960,1.462423,3.08,4.43,49369.3188323,84300.0,0.21789161098700002,0.676317743133,33.9,0.579654566745,0.882996632997,13215010602.0,Muscogee County,city_midsize,0.21529324424649995,0.27783964365299996,0.24628804751299999,0.10430586488491,0.12492616656823001,1194.592809330816,3684.2965407409483,0.10579064587968,9.0,2.3175,511.0,94.6821,846.0,693.4877999999999,358.0,277.51210000000003,0.2575,0.18528786692759297,0.6194892691415312,0.8197255319148935,0.7751734636871509,1724.0,0.8195430348258707,0.8052066666666666,0.8193914141414141,0.823640909090909,0.5040603248259861,0.6983758700696056,0.2973421926910299,0.0007423904974016332,0.8237054945054945,city,1,0,0
13215010607,0.0,5968,1877,2133,1.690814,3.18,4.43,48311.2946191,89400.0,0.126843163539,0.832774798928,31.3,0.579654566745,0.8953858393,13215010607.0,Muscogee County,city_midsize,0.2387734584454,0.254356568364,0.232908847185,0.09651474530833001,0.16475315729078,1110.116192555775,3529.660861573183,0.040382037533560004,14.0,6.247500000000001,560.0,106.7524,841.0,751.8945,429.0,369.1055,0.4462500000000001,0.1906292857142857,0.6691973427331888,0.8940481569560047,0.8603857808857809,1844.0,0.8908364583333334,0.9044864406779661,0.8881521472392638,0.8977037878787879,0.5363340563991323,0.6887201735357917,0.33779527559055117,0.0,0.9046883495145631,city,1,0,0
13215010608,0.0,4584,1353,1513,1.335279,3.39,4.43,50014.634146300006,102300.0,0.0953315881326,0.875436300175,35.1,0.579654566745,0.896336014298,13215010608.0,Muscogee County,city_midsize,0.237783595113,0.25087260034860004,0.272687609075,0.07286212914488001,0.11485003657645002,1013.2713837332872,3432.9904087460372,0.02923211169284,8.0,3.9455,390.0,68.0546,649.0,624.5226,284.0,267.47749999999996,0.4931875,0.17449897435897435,0.7242676183320811,0.962284437596302,0.9418221830985914,1331.0,0.9601115755627009,0.9730897435897435,0.9658666666666668,0.9503139534883721,0.5063861758076634,0.7009767092411721,0.30439442658092175,0.0,0.9728106666666667,city,1,0,0
13215010701,0.0,6137,2090,2442,2.423861,2.93,4.43,61866.07655499999,102000.0,0.18478083754299998,0.7984357177770001,38.4,0.579654566745,0.8728121353560001,13215010701.0,Muscogee County,city_midsize,0.1816848623106,0.27358644288700007,0.322959100537,0.09646407039270999,0.10110510228072998,862.2606659375269,2531.9108645256474,0.01678344467981,8.0,6.1085,593.0,99.8914,1009.0,881.5737999999999,452.0,385.42629999999997,0.7635625,0.16845092748735246,0.6658583899127061,0.8737104063429136,0.852713053097345,2062.0,0.8730587737843551,0.8594484848484848,0.8700784140969163,0.8746430379746836,0.5067895247332687,0.7085354025218235,0.30937713894592744,0.0,0.8860491525423728,city,1,0,0
13215010702,1.0,4925,1882,1986,1.8606580000000001,2.62,4.43,50900.6376196,99500.0,0.105177664975,0.856446700508,40.7,0.579654566745,0.911320754717,13215010702.0,Muscogee County,city_midsize,0.20223350253800002,0.234314720812,0.28934010152199996,0.16263959390889998,0.14053254437872,1011.4701358336673,2646.9130812862973,0.0383756345178,12.0,3.8818,589.0,92.11840000000001,830.0,737.0791,422.0,357.9209,0.32348333333333334,0.15639796264855688,0.6427416082029141,0.888047108433735,0.8481537914691943,1853.0,0.8900211055276382,0.8922542857142857,0.8808583333333334,0.8829326315789474,0.5456017269293039,0.675661090124123,0.33706070287539935,0.0002030456852791878,0.8926664383561643,city,1,0,0
13215010703,1.0,6149,2474,2950,2.1063959999999997,2.49,4.43,42559.9838319,125700.0,0.0554561717352,0.8925028459909999,34.4,0.579654566745,0.870487532564,13215010703.0,Muscogee County,city_midsize,0.17303626605940003,0.289315335827,0.220848918523,0.1333550170759,0.15516805660861002,1174.5179918685758,2919.2041762327694,0.05204098227354,8.0,4.8594,762.0,124.1408,1073.0,924.125,588.0,486.875,0.607425,0.16291443569553807,0.6334842451665981,0.8612534948741846,0.8280187074829932,2431.0,0.8619188311688312,0.8693746031746032,0.8532963414634146,0.8571679069767442,0.5553270259152612,0.6832579185520362,0.354003612281758,0.0001626280696048138,0.8693266272189349,city,1,0,0
13215011500,4.0,6078,1923,2208,4.845092,3.16,4.43,46079.7191888,71800.0,0.35982230997000003,0.45524843698600004,37.4,0.579654566745,0.877215597809,13215011500.0,Muscogee County,city_midsize,0.1742349457058,0.360151365581,0.2214544257978,0.11846001974329999,0.05804935370145,396.89648824005815,1254.4653434857378,0.18492925304369998,12.0,3.5183,554.0,78.46410000000002,873.0,728.0119,454.0,364.00590000000005,0.2931916666666667,0.14163194945848379,0.6201797147385103,0.8339197021764032,0.8017751101321587,1893.0,0.8336353760445683,0.8244942307692308,0.8406604395604396,0.8309416184971099,0.5324881141045958,0.7010036978341257,0.3421250941974378,0.0006581112207963146,0.832803738317757,city,1,0,0
13215010401,1.0,6646,2633,2681,1.9300380000000001,2.52,4.43,69181.2381314,162500.0,0.7771591935,0.0907312669275,35.7,0.579654566745,0.9816849816850001,13215010401.0,Muscogee County,city_midsize,0.1361721336143,0.30078242551900003,0.2353295215165,0.1629551609989,0.25785622040457995,1364.2218443367435,3443.455517456133,0.1321095395727,15.0,5.2378,697.0,111.7621,1357.0,1164.4605000000001,525.0,432.5393,0.34918666666666665,0.16034734576757534,0.6607554741711643,0.8581138540899043,0.823884380952381,2594.0,0.8590343971631206,0.8274875,0.8593070754716982,0.8588664921465968,0.4710871241326137,0.725520431765613,0.2789585547290117,0.0001504664459825459,0.852870238095238,city,1,0,0
13215011100,8.0,2037,809,1053,1.403812,1.7,4.43,38905.5624227,218500.0,0.514482081492,0.45949926362300003,34.9,0.579654566745,0.805763073639,13215011100.0,Muscogee County,city_midsize,0.0692194403534,0.1850760922927,0.306332842416,0.10947471772220001,0.24183006535940005,576.2879929791169,1451.0490008633635,0.026018654884599996,5.0,2.3016,277.0,59.6986,321.0,268.7654,200.0,159.2346,0.46032,0.21551841155234658,0.6102119551681195,0.8372753894080996,0.796173,803.0,0.842438524590164,0.8425454545454546,0.8202,0.8423675675675676,0.5940224159402242,0.6488169364881694,0.3838771593090211,0.0039273441335297005,0.834477450980392,city,1,0,0
13215000800,0.0,2389,1035,1177,0.6064785,2.31,4.43,40567.826087,95200.0,0.7308497279199999,0.19715362076200002,34.9,0.579654566745,0.869808306709,13215000800.0,Muscogee County,city_midsize,0.12138970280460001,0.32063624947700003,0.27249895353700004,0.1075763917957,0.18876941457545998,1706.5732750625125,3939.133868719171,0.0719966513186,2.0,1.8237999999999999,313.0,54.1759,484.0,398.908,222.0,174.0921,0.9118999999999999,0.17308594249201278,0.6160624877571009,0.8241900826446281,0.7841986486486486,1021.0,0.8184940170940171,0.8330066666666667,0.8214594594594594,0.83306,0.5239960822722821,0.6914789422135161,0.31444759206798867,0.0,0.8328207547169811,city,1,0,0
13215011200,0.0,2232,959,1187,0.5305005,2.32,4.43,46427.5286757,130600.0,0.438620071685,0.460573476703,35.1,0.579654566745,0.763366336634,13215011200.0,Muscogee County,city_midsize,0.1299283154121,0.299283154122,0.270609318996,0.0891577060932,0.3004758667579,1807.726854168846,4207.347589681819,0.1008064516129,8.0,2.2591,305.0,49.740700000000004,407.0,340.40610000000004,224.0,181.5939,0.2823875,0.16308426229508197,0.6080506355932204,0.8363786240786242,0.8106870535714286,944.0,0.8321808823529412,0.8403821428571429,0.8405894736842106,0.8405030303030303,0.5603813559322034,0.6684322033898306,0.3549920760697306,0.0,0.8406875,city,1,0,0
13215000900,1.0,2641,1093,1321,0.670927,2.22,4.43,40954.1628545,106000.0,0.547898523287,0.36425596365,40.4,0.579654566745,0.925038639876,13215000900.0,Muscogee County,city_midsize,0.10867095797040001,0.2907989397953,0.2919348731539,0.1582733812949,0.23300970873831006,1629.0893047976901,3936.3447886282706,0.0878455130632,6.0,2.3228,342.0,64.6771,480.0,374.2282,257.0,186.7718,0.38713333333333333,0.1891143274853801,0.5788017511520738,0.7796420833333334,0.7267385214007782,1085.0,0.779231550802139,0.787921052631579,0.7745235294117647,0.7800577319587628,0.552073732718894,0.6792626728110599,0.3487109905020353,0.0003786444528587656,0.7880603448275862,city,1,0,0
13215001000,2.0,4423,1535,1712,1.8941560000000002,2.31,4.43,56670.5537459,144400.0,0.603888763283,0.29504860954100004,28.1,0.579654566745,0.8501570210860001,13215001000.0,Muscogee County,city_midsize,0.1017408998417,0.23513452407899998,0.1948903459192,0.1437938051096,0.3179669030731,810.387317623258,2335.076941920306,0.1010626271762,9.0,3.6841,432.0,76.3158,747.0,596.0546999999999,322.0,246.9454,0.40934444444444446,0.17665694444444444,0.6112582781456953,0.7979313253012047,0.7669111801242237,1510.0,0.7983622276029055,0.8044133333333333,0.7927881481481481,0.795875,0.49933774834437084,0.7079470198675497,0.30121608980355474,0.0004521817770743839,0.8045688311688312,city,1,0,0
13215001200,2.0,3408,1653,1944,1.151067,2.05,4.43,72281.8511797,208800.0,0.714201877934,0.244718309859,32.7,0.579654566745,0.9293659621799999,13215001200.0,Muscogee County,city_midsize,0.1396713615024,0.30751173708929996,0.24706572769899998,0.1135563380281,0.5788317962231,1436.0588914459365,2960.7312172097713,0.041079812206500005,9.0,4.5962,437.0,86.4038,854.0,603.3071,323.0,218.6929,0.5106888888888889,0.19772036613272312,0.5625385089340728,0.7064485948477751,0.6770678018575852,1623.0,0.7082457466918715,0.7121222222222222,0.7016053030303031,0.7059491071428571,0.4682686383240912,0.7252002464571781,0.27442650807136787,0.0005868544600938967,0.7007730158730159,city,1,0,0
13215011400,1.0,2267,820,990,0.5743058000000001,2.76,4.43,31017.804877999995,60700.0,0.7141596823999999,0.209528010587,34.1,0.579654566745,0.8215451577799999,13215011400.0,Muscogee County,city_midsize,0.17776797529770003,0.2637847375387,0.286722540803,0.1120423467138,0.0565912117177,1427.8107586585402,3947.3743779011106,0.0763123070137,8.0,1.4116,260.0,48.5885,315.0,282.7647,229.0,194.2352,0.17645,0.18687884615384617,0.6490147783251231,0.8976657142857143,0.8481886462882096,812.0,0.9032381578947369,0.8800769230769231,0.8886311475409836,0.903636,0.6022167487684729,0.6699507389162561,0.4209558823529412,0.0004411116012351125,0.90338125,city,1,0,0
13215002100,0.0,2547,928,1062,1.203611,2.74,4.43,42950.2155172,94300.0,0.510797016097,0.3643502159400001,31.1,0.579654566745,0.868725868726,13215002100.0,Muscogee County,city_midsize,0.19042010208079999,0.274440518257,0.2398900667455,0.1185708676875,0.10235732009923,771.0132260339927,2116.132205504935,0.12485276796222,4.0,3.7564,273.0,47.243300000000005,443.0,322.9451,201.0,141.0548,0.9391,0.17305238095238096,0.5591743756786103,0.7289957110609482,0.7017651741293532,921.0,0.7299196629213484,0.7228684210526316,0.724955294117647,0.7335857142857143,0.5146579804560261,0.6992399565689468,0.31211180124223603,0.0,0.729448275862069,city,1,0,0
13215002400,0.0,1515,649,758,0.3808970999999999,2.33,4.43,21523.4206471,77500.0,0.0785478547855,0.8495049504950001,23.4,0.579654566745,0.672535211268,13215002400.0,Muscogee County,city_midsize,0.2679867986802,0.1986798679867,0.21452145214489998,0.0745874587458,0.02029769959408,1703.8722531623375,3977.4521780291857,0.07194719471940002,2.0,0.1404,227.0,41.85969999999999,230.0,123.2497,181.0,93.75019999999999,0.0702,0.1844039647577092,0.4046875,0.5358682608695652,0.517956906077348,640.0,0.5357106382978724,0.5356777777777778,0.5358391304347826,0.5357741935483872,0.6375,0.6421875,0.44038929440389296,0.0,0.5359981981981983,city,1,0,0
13215003400,0.0,2325,846,1084,0.6795167,2.75,4.43,25327.4231678,49100.0,0.215913978495,0.651182795699,28.1,0.579654566745,0.770877944325,13215003400.0,Muscogee County,city_midsize,0.19698924731189998,0.2860215053765,0.2275268817206,0.04946236559139,0.08097784568369999,1245.0025142869927,3421.549463022763,0.13290322580648997,4.0,1.4598,296.0,42.39940000000001,324.0,272.1126,204.0,158.0282,0.36495,0.14324121621621624,0.572463768115942,0.8398537037037037,0.7746480392156863,828.0,0.8450697674418605,0.8450710526315789,0.8450696969696969,0.8320692307692308,0.6038647342995169,0.6376811594202898,0.38636363636363635,0.0,0.8375250000000001,city,1,0,0
13201950100,0.0,1616,671,767,108.4922,2.38,4.53,42496.4232489,80800.0,0.7512376237620001,0.248762376238,46.0,0.244881889764,0.907539118065,13201950100.0,Miller County,rural_remote,0.1590346534653,0.2518564356435,0.28527227722700005,0.22896039603940002,0.13974151857839,6.184776417106484,14.89508001496882,0.0,2.0,0.0243,49.0,11.4414,342.0,324.5602,177.0,167.9741,0.01215,0.23349795918367347,0.8842105263157894,0.949006432748538,0.9490062146892655,570.0,0.9490061797752809,0.9490076923076922,0.9490065217391305,0.9490074999999999,0.39649122807017545,0.9105263157894737,0.34104046242774566,0.0,0.9490061538461538,rural,0,1,0
13201950200,0.0,1930,717,844,42.57027,2.47,4.53,35972.6638773,68500.0,0.41813471502599997,0.573575129534,36.5,0.244881889764,0.942812982998,13201950200.0,Miller County,rural_remote,0.17305699481870002,0.2186528497414,0.24145077720200003,0.18652849740930003,0.10096153846152,16.8427402504142,45.336804300278104,0.00829015544042,8.0,0.0952,57.0,15.153799999999999,359.0,339.0382,186.0,174.7133,0.0119,0.2658561403508772,0.8672139344262295,0.9443961002785516,0.9393188172043011,610.0,0.9443961538461538,0.9444000000000001,0.9443962962962963,0.9443962264150942,0.3983606557377049,0.8934426229508197,0.3412844036697248,0.0,0.9443952941176471,rural,0,1,0
13201950300,0.0,2390,988,1155,131.3585,2.42,4.53,52756.57894740001,117200.0,0.859832635983,0.140167364017,38.5,0.244881889764,0.9469696969700001,13201950300.0,Miller County,rural_distant,0.175313807531,0.20041841004170002,0.269037656904,0.1757322175732,0.14072632944232003,7.521401355831561,18.19448303687999,0.0,5.0,0.6288,67.0,16.5398,598.0,566.7578,191.0,180.0737,0.12576,0.24686268656716417,0.8873404181184669,0.9477555183946488,0.9427942408376964,861.0,0.9477556851311953,0.9477555555555556,0.9477554347826087,0.9477553571428572,0.29965156794425085,0.9163763066202091,0.2420785804816223,0.0,0.9477547619047619,rural,0,1,0
13287970200,4.0,5344,2015,2554,120.906,2.62,4.52,43988.039702199996,78000.0,0.405688622754,0.5602544910180001,37.6,0.366666666667,0.856218215442,13287970200.0,Turner County,rural_fringe,0.2067739520959,0.221556886228,0.259730538923,0.17365269461049998,0.09342857142854,16.66583957785387,44.19962615585661,0.03405688622757,0.0,5.0065,167.0,33.848099999999995,1061.0,973.0029,292.0,272.1425,,0.2026832335329341,0.8447368421052631,0.917062111215834,0.9319948630136986,1520.0,0.920629268292683,0.913721568627451,0.9134477611940299,0.9128774358974359,0.30197368421052634,0.8901315789473684,0.21581670362158167,0.0007485029940119761,0.9182892156862744,rural,0,1,0
13287970300,0.0,2994,998,1273,164.487,2.67,4.52,56774.649298599994,66100.0,0.824649298597,0.14128256513,39.1,0.366666666667,0.911304347826,13287970300.0,Turner County,rural_distant,0.17702070808280002,0.256513026052,0.23380093520399997,0.17802271209089998,0.15692153923069,6.067348787442169,18.202046362326506,0.03406813627254,0.0,5.5543,59.0,11.7317,608.0,552.6932999999999,97.0,91.0207,,0.19884237288135592,0.8651832460732983,0.9090350328947366,0.9383577319587629,764.0,0.9064021671826625,0.8132466666666667,0.9234642857142857,0.9273188235294119,0.20418848167539266,0.9227748691099477,0.1375886524822695,0.0,0.8906457627118644,rural,0,1,0
13085970100,1.0,7972,3023,4039,117.9292,2.57,4.19,75916.04366519999,204500.0,0.949698946312,0.007651781234319998,45.6,0.12363013698599999,0.910998937301,13085970100.0,Dawson County,rural_distant,0.15090316106380003,0.237581535374,0.287255393879,0.22252885097831,0.31050688150365,25.634024482486105,67.59988196307616,0.04264927245353001,8.0,4.8567,158.0,27.446600000000004,2141.0,1891.6952999999999,407.0,342.0014,0.6070875,0.17371265822784812,0.8349299926308033,0.8835568893040635,0.8402982800982801,2714.0,0.8865244239631337,0.8906283018867924,0.8791515463917525,0.8777675090252708,0.2081798084008843,0.9388356669123066,0.1597331240188383,0.0001254390366281987,0.8812536842105263,rural,0,1,0
13085970201,6.0,7182,2577,3469,21.68579,2.79,4.19,94637.9899107,274000.0,0.9352548036759999,0.00905040378725,41.1,0.12363013698599999,0.921398601399,13085970201.0,Dawson County,suburban_large,0.1666666666667,0.25424672793080005,0.290169869118,0.16708437761075,0.34794520547975,118.83357719502033,331.18461444106947,0.055694792536900004,2.0,7.9741,126.0,23.121100000000002,1866.0,1612.9275,357.0,293.9775,3.98705,0.18350079365079366,0.8243301573798384,0.8643770096463023,0.8234663865546219,2351.0,0.8626852304797742,0.8624146551724138,0.8689415032679738,0.8641132653061224,0.20544449170565718,0.9455550829434284,0.16059379217273953,0.000835421888053467,0.8680578378378379,suburban,0,0,1
13085970202,0.0,7519,2613,3033,71.21455999999998,2.88,4.19,63703.82701880001,160000.0,0.963824976726,0.0,38.4,0.12363013698599999,0.911362284355,13085970202.0,Dawson County,rural_fringe,0.1800771379173,0.23061577337399997,0.296847985104,0.12501662455117,0.15756216877249998,36.691934907693046,105.58234158857405,0.03617502327442999,5.0,5.947100000000001,174.0,25.754,1764.0,1553.8409,406.0,349.4582,1.1894200000000001,0.14801149425287358,0.8237548744146445,0.8808621882086167,0.8607344827586206,2349.0,0.8807018126888218,0.8741650485436894,0.882769140625,0.8793186363636363,0.24691358024691357,0.9237973605789698,0.1870967741935484,0.0,0.8814584269662922,rural,0,1,0
13249960100,1.0,2970,1057,1265,94.86516,2.81,4.43,45550.8987701,91800.0,0.656902356902,0.31750841750799996,38.1,0.21005762179200002,0.8246484698100001,13249960100.0,Schley County,rural_remote,0.2643097643092,0.22794612794660002,0.22693602693569997,0.16228956228949998,0.11238406983086001,11.142130577759,31.30759490628593,0.02558922558921,1.0,0.2893,70.0,14.07,441.0,405.6581,126.0,114.9825,0.2893,0.201,0.8385578369905956,0.9198596371882086,0.9125595238095239,638.0,0.9198598930481283,0.9198583333333333,0.9198592592592593,0.91986,0.3072100313479624,0.8887147335423198,0.2222222222222222,0.0003367003367003367,0.9198596330275229,rural,0,1,0
13249960200,4.0,2104,822,911,72.04058,2.56,4.43,62034.4282238,91400.0,0.848859315589,0.12927756654,39.8,0.21005762179200002,0.935203094778,13249960200.0,Schley County,rural_distant,0.2053231939163,0.216730038023,0.306558935361,0.12547528517114,0.1941391941391,11.410235731028262,29.20576153051516,0.0218631178707,0.0,0.0,43.0,7.748800000000001,376.0,346.7794,84.0,77.4719,,0.18020465116279072,0.8588471172962228,0.9222856382978724,0.9222845238095239,503.0,0.9222852631578947,0.9222882352941176,0.9222851851851852,0.9222864864864865,0.2524850894632207,0.9145129224652088,0.1826086956521739,0.0019011406844106464,0.9222862745098039,rural,0,1,0
13289060100,0.0,5058,1723,2421,171.6031,2.89,4.44,48225.885084199996,54700.0,0.648873072361,0.316132858837,44.4,0.486059708858,0.942528735632,13289060100.0,Twiggs County,rural_distant,0.1378015025702,0.2234084618431,0.323645709766,0.16844602609749998,0.11190936722849999,10.040611154460496,29.474992001892737,0.0349940688019,1.0,0.1009,46.0,8.1333,722.0,662.0344,238.0,212.73119999999997,0.1009,0.17681086956521738,0.8768617676266136,0.9169451523545706,0.8938285714285713,1007.0,0.9169451807228916,0.9169464285714285,0.9169445652173913,0.9169451327433629,0.282025819265144,0.9533267130089375,0.24791666666666667,0.0,0.9169452229299363,rural,0,1,0
13289060200,0.0,3451,1299,1776,186.7948,2.66,4.44,40246.8822171,59200.0,0.426253259925,0.572877426833,48.9,0.486059708858,0.9162609542360001,13289060200.0,Twiggs County,rural_distant,0.1361924079977,0.1608229498696,0.324833381628,0.21674876847309998,0.075907590759,6.954155040718478,18.47481835682792,0.000869313242538,0.0,0.0,36.0,5.908399999999999,561.0,518.0347,172.0,156.05679999999998,,0.1641222222222222,0.8842651495448635,0.9234130124777185,0.9073069767441859,769.0,0.9234130681818182,0.9234128205128206,0.9234128712871288,0.9234133333333333,0.270481144343303,0.953185955786736,0.23465211459754434,0.0,0.9234127999999999,rural,0,1,0
13057090601,3.0,7597,2231,2558,8.395561,3.16,4.19,65145.76423130001,162000.0,0.8087402922210001,0.0531788864025,31.0,0.22741258741300002,0.8230707179350001,13057090601.0,Cherokee County,suburban_large,0.1970514676846,0.31288666578900004,0.2216664472816,0.0884559694616,0.19818297063224,265.73566674103137,904.882949453884,0.13808082137680003,5.0,17.551800000000004,279.0,39.322100000000006,1526.0,1274.6722,331.0,251.45420000000001,3.510360000000001,0.14093942652329752,0.7393742643624475,0.8353028833551769,0.7596803625377644,2141.0,0.8386886597938145,0.8217451388888889,0.8335961290322581,0.8398490347490348,0.2849135917795423,0.867351704810836,0.1782444803446419,0.0003948927208108464,0.832417316017316,suburban,0,0,1
13057091005,2.0,8019,2709,2757,2.8711599999999997,2.96,4.19,68462.34772979999,160500.0,0.905848609552,0.07394937024569999,33.5,0.22741258741300002,0.9495798319329999,13057091005.0,Cherokee County,suburban_large,0.1890510038658,0.32734754957,0.2196034418253,0.12258386332459999,0.3382380331531,943.5210855542708,2792.9477981025093,0.020202020201999998,5.0,29.577900000000003,261.0,33.806400000000004,1954.0,1627.57,366.0,291.0457,5.91558,0.12952643678160922,0.7664346481051817,0.832942681678608,0.7952068306010929,2586.0,0.8347979518072289,0.8382891191709845,0.8404046683046682,0.8144265027322405,0.24245939675174014,0.897138437741686,0.15775862068965518,0.00024940765681506424,0.8403360759493671,suburban,0,0,1
13057091006,1.0,4894,1784,1827,1.855967,2.74,4.19,104951.90582999999,224900.0,0.901716387413,0.06048222313040001,40.7,0.22741258741300002,0.944485025566,13057091006.0,Cherokee County,suburban_large,0.2454025337148,0.21638741315909998,0.32856559051900003,0.1011442582755,0.48039215686201003,961.2239872799463,2636.9003328184176,0.0378013894565,2.0,15.331,136.0,17.366,1424.0,1196.8483999999999,163.0,127.45429999999999,7.6655,0.12769117647058822,0.7866664927536231,0.8404834269662921,0.7819282208588957,1725.0,0.839432760364004,0.8373428571428572,0.8553388888888889,0.83887421875,0.17333333333333334,0.92,0.10270951480781348,0.0002043318348998774,0.8147766666666667,suburban,0,0,1
13057091008,1.0,8192,2923,3062,3.709313,2.8,4.19,109662.230585,260800.0,0.853759765625,0.06640625,37.2,0.22741258741300002,0.9683741648109999,13057091008.0,Cherokee County,suburban_large,0.2459716796875,0.2413330078125,0.301147460938,0.08154296875,0.5129107981217,788.0165410683866,2208.4952119166,0.079833984375,6.0,25.259200000000003,181.0,23.7198,2405.0,2039.9316,231.0,182.0895,4.2098666666666675,0.1310486187845304,0.8044633722989727,0.8482044074844074,0.7882662337662337,2823.0,0.8486245865490628,0.8565105263157896,0.834067987804878,0.8562026666666666,0.1459440311725115,0.9337584130357776,0.08763277693474962,0.0001220703125,0.8796600000000001,suburban,0,0,1
13057090300,4.0,12403,4272,4476,42.28393,2.9,4.19,98482.2097378,275100.0,0.9405788922030001,0.025397081351299998,40.9,0.22741258741300002,0.965765765766,13057090300.0,Cherokee County,rural_fringe,0.2496170281383,0.25026203337880004,0.2582439732321,0.13811174715794,0.45112219451310004,101.03129013788454,293.3265663811287,0.03402402644522,6.0,46.2174,351.0,44.6919,3329.0,2819.0534,418.0,338.03729999999996,7.7029,0.1273273504273504,0.7914230019493177,0.8468168819465304,0.8087016746411483,4104.0,0.845742655109489,0.8463883495145631,0.8417100185528756,0.8510346570397113,0.18737816764132553,0.9130116959064327,0.11155591139578329,0.0003225026203337902,0.8650880733944954,rural,0,1,0
13057090501,1.0,6273,2215,2362,37.06216,2.83,4.19,83793.09255080001,194600.0,0.948668898454,0.015463095807399999,42.7,0.22741258741300002,0.923749246534,13057090501.0,Cherokee County,rural_fringe,0.2081938466444,0.2215845687866,0.313884903555,0.14889207715615,0.27905893314665997,59.76446057110541,169.2561901411035,0.03586800573892,6.0,20.5397,180.0,25.7971,1706.0,1458.2341000000001,248.0,200.4293,3.4232833333333335,0.14331722222222223,0.7967290654205609,0.8547679366940212,0.8081826612903227,2140.0,0.850389381443299,0.8333258064516129,0.8686190871369295,0.8634927203065134,0.2,0.9130841121495327,0.1269191402251791,0.00015941335883947074,0.8592078014184398,rural,0,1,0
13057090502,2.0,13943,4341,4707,30.97362,3.21,4.19,113522.229901,294300.0,0.9111382055509999,0.0202252026106,37.7,0.22741258741300002,0.934382323401,13057090502.0,Cherokee County,suburban_large,0.2301513304163,0.2111453776087,0.251667503407,0.13160725812239998,0.4260376447876,140.15152248913753,450.15726285787713,0.06863659183818,16.0,42.5231,299.0,40.681999999999995,3451.0,2937.0716,411.0,327.7229,2.65769375,0.1360602006688963,0.8015321043811348,0.851078412054477,0.7973793187347932,4177.0,0.8478511340206186,0.8881378378378378,0.8564185267857143,0.8566991150442478,0.16997845343548001,0.9245870241800335,0.10642154324184361,0.00014344115326687227,0.8446014705882353,suburban,0,0,1
13057090602,5.0,8377,2793,3049,14.00578,2.96,4.19,90083.60186180001,199700.0,0.7728303688670001,0.08797899009189998,34.9,0.22741258741300002,0.925061425061,13057090602.0,Cherokee County,suburban_large,0.21726154948070003,0.2437626835378,0.27217380924010004,0.12820818908909998,0.2733506300968,199.41766899094517,598.1102087852302,0.13919064104093,11.0,28.2078,264.0,36.765499999999996,2081.0,1750.7453,322.0,257.2812,2.5643454545454545,0.13926325757575755,0.7740850634802091,0.8413,0.7990099378881989,2678.0,0.8462972061657033,0.8574991071428572,0.8320407572383073,0.8426388888888889,0.21882001493651979,0.8973114264376401,0.13399916770703288,0.0005968723886832995,0.8274678260869566,suburban,0,0,1
13057090701,4.0,18810,6974,7427,14.04633,2.7,4.19,89292.9022082,195800.0,0.8663476873999999,0.0606060606061,37.6,0.22741258741300002,0.969265737721,13057090701.0,Cherokee County,suburban_large,0.1982456140348,0.24013822434910004,0.2971823498137,0.09649122807016,0.37996980372388,496.4997974559903,1339.1398322551158,0.0730462519936,25.0,61.1111,647.0,80.3046,5250.0,4400.3326,791.0,626.2515,2.444444,0.12411839258114372,0.76984951586474,0.8381585904761905,0.791721238938053,6713.0,0.8359346755407655,0.8387769968051118,0.8445413510747185,0.839768005952381,0.21421123193803068,0.899895724713243,0.13093858632676708,0.0002126528442317916,0.8352321554770318,suburban,0,0,1
13057090702,4.0,7688,2828,2868,6.125628,2.72,4.19,59030.97595469999,141900.0,0.884495317378,0.0786940686785,36.5,0.22741258741300002,0.92267920094,13057090702.0,Cherokee County,suburban_large,0.1951092611862,0.307622268471,0.269120707597,0.09443288241416,0.20445736434070003,461.66695071917525,1255.0549919126659,0.03681061394381,6.0,23.4659,328.0,40.485099999999996,2019.0,1683.2214999999999,370.0,291.8279,3.9109833333333337,0.12343018292682925,0.7488066103562248,0.8336906884596335,0.7887240540540541,2723.0,0.8380788391777508,0.8375160714285714,0.8315763593380615,0.8293901408450703,0.25633492471538744,0.8773411678295997,0.15487651737128505,0.0005202913631633715,0.8228231578947368,suburban,0,0,1
